square_feet,num_rooms,age,distance_to_city(km),price
2616.8621391680963,5,99,29.5045963649044,255275.35442470605
1597.4524094847457,7,73,11.27122193714474,251240.7701955377
2094.237880509052,3,27,4.10514164174471,334788.52068559773
1671.655327186293,5,58,20.098714676731205,195693.08387960755
1869.8454793642811,3,72,1.8652009102768927,278235.52299296105
1244.979394007374,5,20,14.992102157618415,190276.751249792
1889.7308854217315,6,9,8.881596078998708,370302.0651144723
1903.147310097519,4,3,14.72683256463343,273324.0007294362
2270.143972017848,3,61,1.5299899274123523,317498.23857883835
2111.640456627685,3,3,2.496753309050488,388783.0898568641
1400.8039375239773,2,5,1.4632990364580878,264917.468610852
2542.099122021771,6,89,18.954824231366302,329015.5900020508
2105.151520110998,2,79,17.242694612581047,172777.09669654825
2099.1967585887437,6,71,7.761581957561529,305678.9552945888
1995.4088233074303,6,91,19.75265073821662,256109.34905225688
1741.1212763888902,7,15,26.64201044995428,278411.4377601253
2108.901169874363,7,37,9.042340929757296,372851.8836789655
2237.7942179642914,7,48,25.12782042849064,348867.72909158753
1126.5521543272223,5,60,20.212764944063263,117096.99986768988
1730.619581326952,2,64,1.980792852016512,203544.98545833788
1872.5265147982052,4,82,11.8793469790536,213969.62033110496
2128.0853028471392,6,49,15.724959259911495,311697.41068762087
2596.655502963563,6,16,22.21927650868692,384129.91563608206
1614.1295927016088,3,27,9.326786189349091,253485.57231553004
1751.019076591079,5,43,29.49917304088004,153031.21803097447
1743.7329446767249,4,11,20.851652474647487,199671.43334602693
1599.2362049477292,7,69,11.811596637766456,263873.92121342896
1826.4067524438688,6,70,3.8137261332362486,294752.692021882
2385.4011099939858,3,71,6.259665047853487,363981.96372916695
1473.0822523178272,2,2,15.140625041599542,202123.620269189
2213.907197576452,6,48,15.346165293792634,316847.32412069984
1149.0488849908322,3,20,23.26384417981925,120295.18662521272
1719.331001778897,2,7,22.05912214159532,195212.25546051803
1835.255349891007,5,63,6.836918117016702,290777.6548478331
2837.4298364570323,7,91,18.253741996189685,380900.8868558365
1862.598847623656,2,58,1.5980322215437617,261808.6830685989
899.3782632745408,6,29,12.557874582145669,121058.20856859948
1000.5555465693752,4,31,23.159051976576567,109629.86018696443
2017.0147931733404,2,74,12.585749205327827,136902.2251560015
2306.8854278949543,4,19,25.2322909542413,272028.8975325184
2187.7279288136265,4,15,29.308503413633165,214702.46118999747
2083.785052900495,2,24,18.609165478281607,225504.90771903575
2581.1297987528333,5,59,5.205118213910941,400661.5332951282
1730.2043896314342,2,44,12.010639029256913,171541.59262010636
2447.4552780134127,3,8,1.2750172969828797,357253.66036431264
1183.9925574867914,7,50,18.479051791381828,179344.93914893077
1547.5260835309668,4,60,24.82548652824015,169730.2755290022
1096.479302534092,7,39,19.268262288768245,162104.9805992724
1862.577349665104,6,60,23.796500646320045,239590.7183426814
1976.8693913668287,4,66,24.197213891000715,219632.03600115844
2057.05074611326,6,79,25.679364710306448,183160.02987454084
2030.9416764435675,3,75,8.733249706929072,236829.49990232332
1536.223334594136,3,14,26.266787161792237,119571.85214638324
1904.879577793392,7,52,19.96872595544124,257762.76613223937
1251.2766656971255,3,3,9.402041141240122,231721.52817130083
2681.6144875661253,2,22,29.63154673489157,276558.0291889447
1848.1869635509995,4,26,28.5552894182184,204228.0694624614
1755.5569404781545,6,36,17.65878851298558,258161.61638751955
2794.4701642220416,7,76,25.453042973587344,331694.2568506587
1378.8767332253854,7,42,8.58334017287628,275477.1230638005
1437.2064429840154,3,36,13.06507290171581,199307.1093678797
1451.8898375657177,3,84,6.335181061571177,168455.05465037492
1966.064309150259,6,28,16.08297663624819,316277.2504264966
2215.8158148187986,4,28,15.384041472078296,282756.13713509263
2369.837734058917,4,48,7.171583552885425,365755.0150073949
3285.9976587474844,7,74,20.51124911776683,483263.6796818154
875.283772899618,6,50,4.415918570236963,187304.682569187
2304.3677945622085,7,49,2.7890520810216244,386774.2438616853
1721.4347137138843,5,27,12.162244091209198,303116.5766165423
1706.7924255556134,4,73,12.884918555756444,179697.79318168448
1690.113935873061,6,4,10.2724775892681,325910.4389724169
1545.6151645960133,6,55,8.480452489769263,273499.53761177405
2842.2624173017257,7,63,10.82451400527638,470809.15900989686
2421.1486635069514,3,88,5.737891644610987,270481.70506739087
2011.5979892786877,6,96,12.700121604853445,264583.4354889947
2675.5078762435,7,16,27.233497832005867,390179.1244941478
1243.735517350562,2,96,7.508379555056309,121798.993581833
1334.647434334537,3,88,20.84908202616016,77126.1758675923
911.016133902656,3,96,5.111750801537341,104056.01929861092
1650.2927299383562,4,54,11.263292096296691,228025.80100697305
2080.8492633523765,5,8,10.314068635812433,351073.72223256994
2051.429288966167,4,90,28.173852437841507,160722.31958648068
2074.6709555299403,2,88,13.41147961825246,226615.183580278
1294.471584466959,7,67,21.023512369660136,136114.5391117182
2401.577371307011,3,72,18.47142146016855,273998.5885976196
2119.813759119499,3,78,5.089872183258081,261970.3831272187
2366.527140732999,6,15,28.24667307988793,301896.1240255362
1053.6189112049742,5,15,11.030209463817132,208360.31669398397
2155.745429398895,5,12,2.297992317725842,382210.10772098514
1406.1173800412366,6,77,9.712867498481442,212894.76385228476
1801.3383737243191,2,85,10.733378050587456,161755.03736251532
2267.182449318192,5,84,3.689614493983089,290490.5610098838
2045.5468031279563,3,72,18.97934478501834,209489.61614618872
1574.2300101103406,2,62,11.056161960704816,161380.11717216283
2003.1365780922088,4,40,19.244903583598155,206044.35850754424
1234.2323423781786,4,52,1.1954763440829477,193185.6788055348
2575.133697949148,2,67,29.479403570731822,175733.194504467
1897.3579902518743,3,73,5.944974397795766,256512.62429473057
2559.274972127663,4,98,20.12059861444316,293048.11680113565
1736.7341564519784,7,8,21.75774479510595,300711.2115931907
1738.2120057967086,3,50,5.976642142676806,260631.1932921241
1617.9066066810767,6,47,4.2396561809701385,284131.1019839746
2438.0869658465376,5,79,5.424738563499451,370527.9122816909
1645.284421335762,2,48,8.157729419503392,197822.64350000417
2322.297716207588,5,17,5.878731421794356,405657.2906439428
1808.7738011653548,6,9,20.54598338172637,298734.7824752618
1012.01835005419,4,84,13.20416290805595,105291.6863807935
1714.8429661067669,7,53,16.59595624094553,253451.53591851707
1410.445892818576,3,78,2.3727668754655893,153550.15331835748
2016.9513618411688,3,14,25.976219929920976,214913.5139327133
1404.796132162755,6,10,5.946575042979575,286601.0789032377
2462.9875503573085,2,39,11.444417612197558,318918.00209289166
1954.4620698234864,5,46,3.0851475550052427,348403.4910677792
1911.2020026206303,7,19,4.96700090480156,344553.6565594057
2327.946068893791,4,97,20.308182889294184,217232.7248637682
2481.953467037931,2,21,21.08502306541498,266590.140942266
1989.9506241151744,7,47,20.63199905413521,313350.4741204359
1614.3998502253548,7,81,17.01196684753464,211932.72542908223
1113.0151919439354,6,15,28.623128256345293,118578.96611862809
1656.97512148241,6,4,15.708137662288715,296771.61375984945
1691.393876676019,3,64,14.032948849596949,167684.2102350977
2053.5287264961485,4,82,8.17882140579716,264831.3064094995
1827.4265594309863,2,73,3.866636348731766,258062.2261732297
2343.966486025714,3,20,16.896492969019185,342838.314536494
1693.508364364655,4,60,10.131815414092015,215219.49112298185
1971.479416573529,5,76,16.19673611252494,235090.99588021316
2591.9937215984446,5,54,6.977453269553911,387531.221877381
2170.9126069774834,3,23,25.30700749402943,197584.548075672
1969.9812291557175,2,22,29.991219080113,184264.87587472703
1699.0277790324114,4,86,10.349701793498836,245532.5002208028
1683.3843016425114,5,10,25.42750061054956,206501.15344061347
1574.693373524026,5,46,26.316597955379816,142285.14170591938
1729.4965671085504,2,1,29.886139873955308,143536.8497697059
2377.832919372157,3,69,10.938883763561403,294681.4400445883
1889.0558643538657,6,52,22.925200417709068,214021.7753603969
1325.1134653093843,7,10,7.635461105617577,281420.1450486372
2884.084646529892,4,14,19.11908403747216,423315.22187088337
2159.982595572581,5,72,21.44043451471229,247342.8294516712
1296.5282997434151,7,11,22.4925000835178,236424.4651065029
1779.075536379588,7,35,7.007992888949388,344116.7230694213
2055.4431914142087,6,91,25.61304154438965,187472.9256147247
2852.2960466486884,7,22,13.208183951383711,468283.2077059895
1445.9437708705657,2,26,7.274716014302096,199486.226830164
2488.0203596779734,3,87,16.733401562785147,240084.2606185481
2699.7432134861715,4,13,26.03735675860132,316728.303571707
1685.6728474627148,2,53,29.045549383565294,70779.16913426621
1861.2431905698832,3,98,22.69802683010836,138012.43219121697
1481.845376313115,2,26,1.1630637018695102,223136.6876291689
1898.2694294598475,5,20,4.906322053512728,363857.6367732724
1981.7050128285343,5,48,3.2119456067271064,315267.6162317119
2329.824999041185,6,61,3.9351985468226576,339649.7517629875
2545.0917355102238,2,76,12.108013724573478,282609.58932760183
1625.9519676891764,7,71,10.816306130030206,291762.3651111019
1016.3374678870028,5,43,4.296864456780992,188657.68623811757
1989.3776103618789,3,43,26.584825196813224,155040.65070755832
2146.76876498432,6,97,18.847399713638445,218292.78425532085
2124.7088438425208,7,60,24.09743595973702,302177.1850561629
1836.663376245478,4,41,11.774932276807496,239476.109623946
2062.376049831967,2,22,12.896844472339469,293708.0916662283
2757.722404176124,5,72,10.211015105565112,403685.15407561866
2190.8670844812546,7,0,13.71437175085624,384666.82962981326
1813.3157874984577,3,35,18.700940608296555,226835.40196951872
1749.9010914520022,2,54,15.296536227367,153524.53951569996
1915.073821161135,3,15,25.299593179465056,176816.36502794496
2818.36998091532,6,88,27.1040358896849,301900.4098219846
1908.349645236901,5,17,14.620831747660375,311523.0210790377
1990.102827739646,5,97,7.952691430110833,284511.3067904195
1758.8432145318486,6,37,28.41058016431996,196853.03610081927
2549.4916787209822,3,66,22.31612064847676,227476.92234298063
2979.9186273723376,2,19,19.56368549556252,339034.0374054769
2225.306524715694,3,18,22.616998275095305,241358.07589469032
2041.3864518927128,2,12,3.203471689510764,292310.67175135063
2018.3914165871172,7,16,2.961163501492502,417261.5025018964
807.8466056071272,6,77,5.440498924848635,175736.81311131493
2372.5754321424088,4,29,5.27607805577544,396421.4560229959
2067.083207997922,2,85,13.19944377063273,176500.64544670985
2214.1710253303627,5,42,5.564718386275561,348414.54655484547
1644.2689029581477,7,47,25.781243683731297,200748.30343908945
1807.7715605114545,5,42,17.76481099691275,248125.96243201607
1794.4875317484134,7,92,11.679594994157291,290200.2495085157
2510.81149203652,5,65,3.019053608532745,387178.4481737971
1810.6200816984533,3,52,18.13980608281463,219669.52766205865
3041.330161054899,3,71,4.379451797171663,465380.4843408211
2215.431209507519,3,77,22.55338726167558,195549.60779197543
1362.1586700021342,7,33,24.279984805570823,182410.98405123988
1935.7268533740216,7,76,16.77531148083539,263270.083254104
1674.1624389217925,5,73,5.3384829150848665,252681.75097660223
902.808765089988,2,71,23.8190189884735,-21837.362114505835
2799.735470056895,7,70,9.927005888520686,458008.8402937169
2351.571271110002,5,12,7.4569411398503345,372474.35935939295
2266.603658949656,2,89,14.646142589534334,207067.39398885457
2082.701830149852,3,55,27.75674100010462,185205.06298339943
1308.9912156537812,7,58,9.623825470161188,247631.24514047147
1758.1914302222815,4,31,27.26177652820599,220325.5331659272
2420.8903873920062,3,82,2.5559459534550086,302573.32378890703
1474.3899851087483,6,78,3.422187445520457,233006.7122549649
734.1153418745932,2,53,21.25826972892216,-54502.17882796856
1886.446996109537,4,1,6.527187181997091,307133.7333593878
1929.1212229862308,3,36,10.181999812702136,227079.6784457431
2067.7817082073548,7,82,4.954816448436793,332967.22608763265
2364.259321757268,4,96,10.635199804843902,280895.58738653804
2318.8029061156044,5,32,9.133339822881435,379542.8215996847
2129.384902621961,2,0,22.353791530680525,241666.78713349305
2597.7656940433544,6,27,21.35867825748227,385270.20442733495
1240.515109593343,5,16,28.6928881164226,128894.3091987673
2252.290907238695,4,56,22.008228870018183,231136.02762070968
2313.269181668471,3,69,21.149714837620163,198516.32894535223
1380.2188569598802,2,51,21.1319127828169,102046.90462781885
1248.5646956588052,7,43,26.606056213797107,184184.4829801254
1627.0289367621997,6,83,9.590865253390952,283807.7144810155
1669.229278742354,3,46,9.702671166620323,234580.13000294392
2376.7097317512157,6,12,22.495200481443167,381180.76159434766
1692.7306081544525,7,75,7.632448977353695,289976.54041717807
1571.825740859398,2,29,27.44858012029113,115571.14823925836
1694.1831316527205,4,84,16.508670027519695,169804.14008614016
2559.316167077106,6,65,9.70362291469212,388263.117607688
2006.521687188476,2,52,23.50689796100949,183585.29438180663
1910.374487321544,6,17,10.057298266383588,328857.7401390192
1944.9972506494744,3,27,28.93507119508428,177125.3825902559
2646.030167163261,6,3,29.506687082024555,342811.7640050787
1625.414136698379,3,41,20.337091017019688,170625.1988009566
2657.754145470052,3,5,4.295382802756649,413004.25698379456
2105.248149460752,2,8,8.633056648065484,305296.83898838965
1919.790309012326,5,19,15.947091904265603,299242.9087033685
3250.450248967141,7,93,25.69197605284147,417825.48570826
1472.1802551007015,6,37,6.361708411318831,287448.6669648198
1823.1571202164969,4,67,4.027700311404038,262069.23597249325
1383.7843804179995,3,49,3.1598470124820315,212489.6975880836
2476.2309852680846,5,59,15.70205930844136,324191.84598576184
2844.5944668258394,3,12,26.656328118246467,301990.0551724391
2834.9613907023195,5,98,2.228418036672878,426708.3038968147
2611.9743765730022,5,93,7.157324485812503,368979.29619417066
1901.189766102017,4,41,21.10445345934555,238922.66767655755
1817.3795112550767,5,67,24.950039619167747,180350.9543349908
1164.4151137529675,4,24,24.41458634967592,76526.06800021729
3017.936767590896,2,30,23.7669736622896,342023.031139902
2234.489039074234,3,11,4.764194223586859,378083.9960379953
1754.0215475652583,4,63,12.519889883304636,227024.4788941941
2664.028444493484,7,78,29.55759522212065,310881.39910552255
1513.6177416199996,3,60,29.67773957605456,45382.77880446351
2203.311017111337,7,52,18.47039436667145,305624.3416352649
1913.6854328545824,6,25,21.568748936912893,283753.8474806503
2319.3385699401506,7,60,28.58723009227397,251661.4919881672
1968.2132304069396,2,9,14.047907975995102,249627.5463859287
1274.536054444388,6,11,4.969138878630005,276103.1573530366
2037.788186335019,6,21,20.399517389966267,325669.38411722274
2524.432070937681,5,52,28.84296684211518,294739.7874526871
1985.3917970730076,7,20,21.218976722122537,330970.1106068177
2387.557560794543,5,34,24.29631268368839,308689.13718139165
1477.2352571629735,7,70,13.259715315147838,208378.4923544769
1986.869603365074,6,81,3.797431470200681,305770.0737955868
1687.7447724557114,5,26,5.897580510000266,279020.62053352984
2373.4904200523547,3,59,29.496990053628835,221354.2295782332
2015.7457811309976,7,98,15.30234519283434,253971.69682702684
2345.036838168306,7,46,1.3485971151402465,431132.533888975
2543.855213078933,5,65,28.70565114120404,273499.8510195567
2345.8092875606944,7,95,15.435617447160537,352519.55482992704
2136.559217146822,6,14,25.25178355046329,313367.6429785715
1500.8938707442974,5,23,16.90528611906991,202150.5815242729
1998.6069446665492,5,83,3.9493662265680713,300081.16371179995
1733.4547989920834,4,9,18.851517881826453,269786.865649597
1827.9680216478864,4,87,29.924608013268667,129875.74974941852
1812.7329246248744,6,23,2.007395696732349,326907.9130200883
1510.0372126088778,3,87,25.41203172793628,54140.63467889503
1021.330705433005,7,56,7.828943073872184,178216.18039552745
1665.9284758361166,2,33,12.422120458653383,223593.26558934996
2096.68972596208,7,40,11.808575841413964,380586.2044045152
1325.911477286255,2,39,27.06511863380447,52060.38886820358
2007.841118235812,6,10,15.630099476123306,320094.0659586088
2950.1342121554826,3,89,13.968054318198398,344573.6958855761
2511.52827762612,3,0,24.72272815626652,314608.9817844546
2821.7707545602643,3,29,2.418306894843485,422927.56012336223
2195.563938466363,4,42,3.5072331377614896,344815.8115831762
2583.754911493223,6,81,1.6289768494123895,389346.2870798573
1638.0176347661063,2,25,20.95150421621897,181391.5382320418
1677.8298664890078,3,52,16.242867975296257,143253.5298402363
630.4298969312636,6,46,26.4046416501802,1112.4878509336122
2593.0727370211494,7,8,15.457454186205563,452374.42871238326
2770.1619899099437,2,8,7.43276761009783,385622.9356793213
1723.411377326365,4,0,24.349273820028067,206746.0383361236
1873.0241468013824,5,70,9.535391772746063,264540.12037852936
1623.0689431545193,2,43,28.135003682414062,113291.33965844433
2191.3267757387457,7,58,8.262292747714973,364965.9102632595
2562.4662726516203,2,55,5.863898933238318,375633.8821771474
1128.6140130594797,2,50,15.306395753809948,82751.343416674
2204.719265321126,5,15,2.4649384211370564,427199.09185765847
1861.6641141404275,3,37,2.055940125995912,297541.03209841443
2056.6971959833445,7,10,15.38442181240828,404206.6654956069
2229.4970008371456,5,24,7.23809954304884,395401.32248881145
1905.8987806135892,2,92,1.2712265134602578,228398.0800341894
1948.2065732971096,7,82,9.585650431514129,314879.34817514545
1893.0624162226804,4,81,14.843653261551164,203524.7790150276
2485.1581008941407,2,58,12.434372342352273,287183.85665525746
2209.3799800637485,4,28,4.92861451865227,332695.7078555892
2110.2917688686803,6,79,17.81057000712735,252325.68324532275
1364.5241394538589,4,39,21.599656743281475,178899.76490478587
1810.710128393423,2,7,20.590635702735565,177572.7133197641
2449.3345801695878,5,97,12.4190957172149,295194.85418369086
2018.8482865619612,2,5,4.990288383962307,311001.4275253006
2329.765734794569,2,44,15.485116431230958,266831.0921679792
2883.255900163817,6,52,26.8225208931754,374050.2969533147
2519.3030346044084,3,93,14.592962619295752,262548.22793190123
2046.5791688498712,2,97,6.674750442506041,225520.6504548772
1744.5054149021364,6,20,3.698545789718181,366030.792109664
723.2252019720509,5,56,28.373872504867503,35947.064651100096
1915.8075387635736,6,75,22.54727285743053,214284.5305146466
1836.9937520915755,6,5,10.076042208313988,352395.7203502257
2195.183097197688,4,62,9.56521977995006,276528.69323707913
1923.047386512656,3,5,26.961336114955326,194216.1064966752
1839.807470281603,3,52,6.1494788094798825,229749.0585210302
1110.3005347463895,7,3,16.51608140003979,220049.7794365665
1530.0160854249668,5,8,21.69162398019974,195859.9073855474
2238.325520400279,7,68,12.495320207005,314858.3558489209
2857.953815566347,6,73,2.157167933749568,457187.1282145812
1951.2373081271885,5,71,7.605005597866125,249088.8927141285
2163.905536787061,5,86,27.15243598582884,229367.51266183783
2476.2390784764025,3,3,16.170450038347077,336433.15035485954
1594.5530318998751,3,57,24.647796148151123,138650.29551698823
2183.407021642721,3,36,17.1148807409279,256095.2997410692
1629.7549468339207,2,70,28.3644607756568,48742.181627792095
2432.4122192455056,6,5,27.36488819114851,366547.87135820166
2075.701523975866,5,50,15.003753218301656,288110.5341670264
2149.22590699072,6,78,10.229946737654132,350972.33807858324
1608.7007012907054,5,98,18.448394833022697,141732.67250382804
2353.5161798053923,5,49,20.571742768414733,292270.10713740654
3042.356460615508,7,95,15.452297676718317,444187.79755311686
1496.0441522858969,5,13,24.846213411757734,207410.60879407675
1830.120496176238,5,98,6.316527131761601,248004.04649792076
2115.8037370840457,4,10,10.697943088096938,400586.208918285
2393.203105997908,4,9,20.90491436362713,319844.6782351435
1720.2268573552656,7,60,8.15383209623916,271875.60338271374
583.48485492863,2,80,13.755497595825382,-41305.86055144671
2679.5947470820124,3,12,28.948272852220487,299703.05801401485
2380.253059792072,5,33,19.15040320791065,358661.44303909043
1128.5262347566677,6,59,28.52265980459265,83938.75894760326
1696.215604110222,4,50,21.9508006942087,205999.37911281257
2784.091214763663,3,4,22.015336320348016,372225.5029203719
2723.898209228933,2,73,18.163858037015963,306432.82712647045
2469.3200113394723,3,31,5.1240492496270775,381521.1279853216
1911.9437830200688,5,11,16.071714435702344,303017.95540693734
2041.493709406255,3,51,8.32731981460066,288641.66936005646
1934.5370974369368,5,12,29.96150407618713,217038.87459289
2564.1198916344188,7,84,8.741896262935395,385794.2315395361
1562.078796752445,4,53,7.689889460382006,229853.31193424863
1597.1001725578976,4,96,19.092611498597293,166924.1979008186
2505.137293418008,5,53,15.817515583369277,312867.9515905152
1977.8192722442195,6,40,1.6192344843809106,327993.0060259277
2689.233677726904,4,47,4.756462190781626,407327.8639805552
1664.2438965097272,6,50,24.520245312997865,217652.29952134463
1972.6108198305876,5,46,15.027066699279256,275783.8111917955
1538.7935075780233,7,49,5.234441229867417,272260.2230510655
2003.681340711784,5,95,14.492034322236275,234673.8994329139
1260.726531500601,7,75,8.341323409389707,177742.8984204784
1756.1832895225186,4,45,7.484152372257968,273585.07278457144
1281.8730675359411,6,98,28.774033016908028,64228.6347167892
2346.961616595629,5,99,11.49871127887449,293910.0361040633
2358.294669879826,4,37,2.346502035497835,393555.3997147075
1134.8686347578275,7,91,29.13947350648178,77646.7060287874
2666.9428727502864,5,12,24.050347668392572,356964.5010959579
3248.707563209927,7,75,8.377985890360597,531088.4617826154
2023.0031933681703,3,21,12.857863206456347,294099.8142657249
1679.4428698876775,7,1,26.006397663258724,225398.7583223728
3412.165295501524,3,92,11.364992060374954,418394.98059390177
1340.5157508487446,4,76,17.45471721819137,96198.04066242934
2010.0532334345487,5,98,16.51084922027377,195592.57692990504
2089.811136315962,4,12,12.63754191023519,328986.6333664507
2672.573810226208,2,56,19.545555152597768,278773.07015763747
2179.869487563394,7,33,14.725431381754705,357497.8332468074
1750.6830521057743,4,18,1.6156842585452122,303130.3378475989
1524.407814806022,4,8,24.617110121790187,184979.1306683489
1829.089089876932,3,94,4.28151769985786,232522.71268863117
1496.536319527428,7,32,14.45860799584954,303592.50520939304
2023.9126598923413,3,26,17.817122936897416,244881.79900940115
1717.9019100697567,5,44,21.459675571605437,177418.55915692612
1252.9811033551246,4,1,12.913099523350535,192303.7940778857
2627.572894187452,7,78,22.330906123885413,361422.6019363238
1751.1637382854803,4,82,4.809152456838537,221175.8946560232
1365.9315975123436,5,56,19.949920899852597,119497.58313848896
1915.870432756229,6,94,24.963828899985383,173525.06668774606
2034.1857829838293,5,56,26.79387521228753,204491.1730311504
1126.7666372104832,3,15,17.80742838266279,103324.4627089654
2165.823833562881,3,78,10.073960744176082,260853.3015958805
1476.421215654868,4,5,5.737338839695166,266196.04252562
2855.514404595394,3,13,11.0212038334459,436015.24633845553
2261.9802560383678,7,26,16.659256821478753,361083.55759984953
1800.0500049453417,5,37,6.693576495755256,310700.91363439505
1627.4161148413248,4,18,28.622932265099696,153152.3400202269
1947.516146218188,5,36,27.01692743731437,198450.53750998163
2306.395370791645,5,3,1.9557586510975065,422320.1296583405
1987.2529357074,4,57,17.296892148681277,202238.13583169773
1891.420596431572,6,89,23.889954917151783,231027.6276786364
2029.185145408948,3,8,8.116366838086202,318645.9325766312
1698.0705343815227,2,39,16.192990739389572,158837.48865367126
1828.3970365784808,2,14,12.773764589871991,228837.84929177104
957.103780547498,2,3,6.699841662324216,98057.07910570224
2486.863115426184,3,89,18.82738413239886,278579.61115336965
2149.398890160881,6,51,29.817073086798096,269055.42897442635
1613.2720779832848,5,17,11.5933305481184,269174.9970401026
2949.36749067762,4,52,17.018991239669543,391699.41332456336
2043.5082401961931,6,58,10.507785767023517,290633.7716557982
1481.9282140124014,2,98,26.43150988727241,8232.284760287825
2428.3687107352293,7,53,26.0734783122871,286941.9920650942
2199.0241082546318,3,40,6.184428250491138,315710.11327026715
2197.289992742109,3,59,27.09851735290376,216321.62024411623
1787.1221976742047,4,92,5.393752620625946,221435.27397395408
2225.2478618890173,7,87,3.767758829134693,374902.30174123147
1869.1208548894529,5,3,19.935103855344423,297269.28685456706
2277.970725822921,6,84,12.191219070226955,284257.4999627426
1047.5277729946806,7,38,16.39147721039425,214083.0884048164
1783.0632685104054,6,6,19.92455267618644,304983.13464425394
2861.077548904097,6,22,2.5322798959965613,524778.0872108404
1616.4662722998496,5,84,9.495641961638809,229473.6216475049
1698.0808512534068,5,62,14.366283041297146,240302.2385470267
1776.0193307750123,5,64,8.731034884372026,264600.522926188
1392.5969320556785,4,40,2.420170144280108,265354.24814480264
895.8596118858738,3,88,3.513620623700548,79757.63169202926
1884.7068007381936,2,94,24.25068819385827,116688.80324534564
2067.929712040828,5,43,27.430216017174853,256471.2327452512
1973.7474657306736,3,44,5.414765770483017,231164.29588600175
1927.5607190260569,5,68,8.228596761453085,288750.39096612623
2021.520435425194,2,94,19.91523273720102,164144.0011966411
2511.420735775382,7,50,28.673881506680967,289174.87551521364
1904.776907035392,5,64,9.688101564864862,278912.4299513161
1712.958711456365,3,53,25.801195160844035,119063.7113070418
1859.4372575559569,4,55,15.674714689060917,233478.14081991365
2289.673379878388,7,93,28.740200533342637,244850.01838683
2706.0134392716245,7,81,4.951501210417547,421217.9464552501
1685.9281304154108,7,71,29.23649954803161,197899.99509418264
2049.466893514442,2,89,13.788380207055733,181110.8325120975
2169.17872096798,3,39,28.63521332236159,208600.01741382063
1503.7109966355886,6,57,14.302016294494058,243327.52049255
2010.2085836064591,6,14,16.372381889496765,307335.48820582137
1267.1630713289524,6,18,24.33847528354231,170543.06924108788
1115.4748481303006,4,9,21.956226521442424,118633.5517114662
2183.3732039461283,5,87,18.96849629210128,240219.9062406584
1808.0626293346088,5,15,13.092420684097124,333868.9951378348
2101.1402038106094,5,42,23.98071265458857,262402.98498005414
1991.052511495825,4,30,28.49862166539029,212436.6219298664
1511.7999756681013,6,15,1.2845160113477785,335829.1629721055
1977.372849017832,7,79,18.04750779712717,275973.5809186882
1383.4493474925723,5,27,26.113446940372103,113433.89664232168
2695.4861790007003,7,61,19.94026358302116,429556.82534544345
1322.014827570018,7,19,24.224048477166768,168894.59124689596
1902.1073645157092,4,34,26.956772011620576,231184.1299397792
1478.8642059763758,4,58,22.77757945973868,142302.040898208
2285.2105866803977,3,8,21.793504639578217,289429.64516685804
1834.2843143592488,5,9,28.97763084955363,215144.79338458632
1740.666640189395,6,44,26.046855078855607,258968.93165599712
2426.6007725257773,2,81,24.64595821790044,211850.1159928529
2014.715295838776,4,14,3.505697453684408,351032.5684057624
2258.322222967984,7,29,7.931866611043118,399383.7462997752
1509.3370317412675,3,47,17.145924705427596,140567.96585911047
1297.5915280362465,2,95,21.5772430442696,32764.73092753328
2053.603981020067,4,39,9.79323190571383,281462.37699121604
1840.5768222526344,3,90,3.706515280503877,241146.9678942707
2313.2173362269723,7,90,10.021876417642185,333960.3710011082
1960.045773668725,5,82,23.359846236835057,215306.74515504992
2102.537669617315,3,73,26.44462985089982,189809.24881432383
1188.308735029378,4,43,27.474205801985946,76766.56766199315
2944.2184698071283,5,45,11.987133695180283,448303.1465922674
1917.879007483984,7,5,11.803618670945696,376271.03595840506
2348.7934851695995,6,23,12.79451665818194,356099.8073016342
1581.9541648901868,3,72,11.898474613221984,200434.61144049052
2154.0049511086704,2,90,20.31970161770908,166387.36029201208
1348.5776182376271,7,6,11.391374601827788,293241.2399948192
2226.033919129836,5,5,1.589974161813129,435427.68728146615
1822.012957807084,7,32,13.731713419948282,262852.63474061294
2014.595251967784,5,84,7.500409919179044,267548.6543042829
2348.9870150650486,7,37,1.835406995753979,462978.39368950855
1383.72984438986,6,43,14.6544455944874,212532.29787474603
1657.7541346936014,3,16,6.972682216750499,271579.0958470491
2228.6621405433825,2,30,14.129512630352288,275499.0891586496
3049.110737273373,6,36,9.054749611698307,520680.49840857735
1930.9588326692592,3,10,18.507557238132563,249386.71647861428
2295.568058961966,2,91,29.735444219344824,173139.7696831803
1946.51426507076,7,4,16.869725700638284,324027.9397131817
2971.1227973781497,2,63,19.75998158989033,321315.7102676919
1126.3891665173724,4,75,27.65899697478484,23795.39873204089
2047.310522334679,2,2,11.846012114027657,293639.23906130885
1187.2279832189697,3,55,5.829905043781908,148361.31336628436
746.7142147316417,6,62,9.201121204986045,119411.2424429433
2148.731026558908,6,37,12.681053280721928,327809.06031522166
2069.7488980737294,4,53,19.70551275641931,229720.060590392
1857.5815311288995,3,1,1.1330528534619098,331766.4241236918
1946.9029549801237,2,89,25.748113228242545,73867.97408214232
3549.149717035629,4,1,3.206725218445083,549303.5543424954
1870.9124309842828,7,11,27.118999318637965,275224.7869006022
2255.0621806250374,5,39,28.533601114942066,201207.79021437443
1675.3175901930597,7,1,29.712981029251885,237869.88784653804
